UACE Code,UZA Name,State,Primary UZA, Population ,Density, Square Miles ,State NTD ID,NTD ID,Agency Name,Reporter Type,Reporting Module,Mode,TOS,UZA Reporting Method,FG/NFG Reporting Method,Other FG/NFG Reporting Method Description,Total Actual Vehicle Revenue Hours,Total Unlinked Passenger Trips,Total Actual Vehicle Revenue Miles,Total Passenger Miles Traveled, Total Operating Expenses ,Non0Fixed Guideway Vehicle Revenue Miles,Non0Fixed Guideway Passenger Miles, Non0Fixed Guideway Operating Expenses , Directional Route Miles ,Fixed Guideway Vehicle Revenue Miles,Fixed Guideway Passenger Miles, Fixed Guideway Operating Expenses , SGR FG Directional Route Miles ,SGR FG Vehicle Revenue Miles, SGR HIB Directional Route Miles ,SGR HIB Vehicle Revenue Miles
8,Colorado Non0UZA,,N,1331465,0,0,8R01,88294,San Miguel Authority for Regional Transportation,Rural Reporter,Rural,MB,PT,,,,6741,32486,100707,,705888,,,,,,,,,,,
8,Colorado Non0UZA,,N,1331465,0,0,8R01,88294,San Miguel Authority for Regional Transportation,Rural Reporter,Rural,VP,DO,,,,3234,7664,152565,,80398,,,,,,,,,,,
30,Montana Non0UZA,,N,688772,0,0,8R02,88296,Butte Silver Bow County Council on Aging,Rural Reporter,Rural,DR,DO,,,,2420,6248,15164,,64169,,,,,,,,,,,
46,South Dakota Non0UZA,,N,599629,0,0,8R04,88297,"Community Transit of Watertown/Sisseton, Inc. ",Rural Reporter,Rural,DR,DO,,,,58426,182624,747028,,2366199,,,,,,,,,,,
8,Colorado Non0UZA,,N,1331465,0,0,8R01,88298,Town of Vail,Rural Reporter,Rural,DR,DO,,,,69,267,1347,,7138,,,,,,,,,,,
8,Colorado Non0UZA,,N,1331465,0,0,8R01,88298,Town of Vail,Rural Reporter,Rural,MB,DO,,,,67284,2582661,781118,,6953682,,,,,,,,,,,
8,Colorado Non0UZA,,N,1331465,0,0,8R01,88299,Clear Creek County,Rural Reporter,Rural,MB,DO,,,,3999,9757,97330,,313466,,,,,,,,,,,
30,Montana Non0UZA,,N,688772,0,0,8R02,88303,Red Lodge Area Community Foundation,Rural Reporter,Rural,DR,DO,,,,3010,3818,62103,,169921,,,,,,,,,,,
74179,"Reno, NV00CA",,Y,446529,2699.18,165.43,,90001,Regional Transportation Commission of Washoe County,Full Reporter,Urban,CB,PT, Actual Vehicle Revenue Miles,,,3376,18761,99794,433692,526818,99794,433692,526818,0,0,0,0,0,0,0,0
32,Nevada Non0UZA,,N,399654,0,0,,90001,Regional Transportation Commission of Washoe County,Full Reporter,Urban,CB,PT, Actual Vehicle Revenue Miles,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14158,"Carson City, NV",,N,61629,2353.6,26.19,,90001,Regional Transportation Commission of Washoe County,Full Reporter,Urban,CB,PT, Actual Vehicle Revenue Miles,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74179,"Reno, NV00CA",,Y,446529,2699.18,165.43,,90001,Regional Transportation Commission of Washoe County,Full Reporter,Urban,DR,PT, Actual Vehicle Revenue Miles,,,82116,164593,1187460,1127247,9602987,1187460,1127247,9602987,0,0,0,0,0,0,0,0
32,Nevada Non0UZA,,N,399654,0,0,,90001,Regional Transportation Commission of Washoe County,Full Reporter,Urban,DR,PT, Actual Vehicle Revenue Miles,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14158,"Carson City, NV",,N,61629,2353.6,26.19,,90001,Regional Transportation Commission of Washoe County,Full Reporter,Urban,DR,PT, Actual Vehicle Revenue Miles,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74179,"Reno, NV00CA",,Y,446529,2699.18,165.43,,90001,Regional Transportation Commission of Washoe County,Full Reporter,Urban,MB,PT, Actual Vehicle Revenue Miles, Actual Vehicle Revenue Miles,,252261,4846989,2667431,15547004,34177876,2579761,15036023,33054558,2.1,87670,510981,1123318,0.5,23655,0,0
32,Nevada Non0UZA,,N,399654,0,0,,90001,Regional Transportation Commission of Washoe County,Full Reporter,Urban,MB,PT, Actual Vehicle Revenue Miles, Actual Vehicle Revenue Miles,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14158,"Carson City, NV",,N,61629,2353.6,26.19,,90001,Regional Transportation Commission of Washoe County,Full Reporter,Urban,MB,PT, Actual Vehicle Revenue Miles, Actual Vehicle Revenue Miles,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74179,"Reno, NV00CA",,Y,446529,2699.18,165.43,,90001,Regional Transportation Commission of Washoe County,Full Reporter,Urban,VP,PT, Actual Vehicle Revenue Miles,,,109571,634407,4605472,21706980,3257567,4605472,21706980,3257567,0,0,0,0,0,0,0,0
32,Nevada Non0UZA,,N,399654,0,0,,90001,Regional Transportation Commission of Washoe County,Full Reporter,Urban,VP,PT, Actual Vehicle Revenue Miles,,,11426,66155,480252,2263573,339694,480252,2263573,339694,0,0,0,0,0,0,0,0
14158,"Carson City, NV",,N,61629,2353.6,26.19,,90001,Regional Transportation Commission of Washoe County,Full Reporter,Urban,VP,PT, Actual Vehicle Revenue Miles,,,3842,22243,161470,761057,114212,161470,761057,114212,0,0,0,0,0,0,0,0
39889,"Honolulu, HI",,Y,853252,5885.56,144.97,,90002,City and County of Honolulu,Full Reporter,Urban,DR,PT, Actual Vehicle Revenue Miles,,,438435,985345,6384401,10043010,60346392,6384401,10043010,60346392,0,0,0,0,0,0,0,0
15,Hawaii Non0UZA,,N,426022,0,0,,90002,City and County of Honolulu,Full Reporter,Urban,DR,PT, Actual Vehicle Revenue Miles,,,3929,8830,57215,90002,540805,57215,90002,540805,0,0,0,0,0,0,0,0
43669,"Kailua (Honolulu County)00Kaneohe, HI",,N,118092,4032.63,29.28,,90002,City and County of Honolulu,Full Reporter,Urban,DR,PT, Actual Vehicle Revenue Miles,,,21554,48442,313871,493736,2966760,313871,493736,2966760,0,0,0,0,0,0,0,0
39889,"Honolulu, HI",,Y,853252,5885.56,144.97,,90002,City and County of Honolulu,Full Reporter,Urban,DR,TX, Actual Vehicle Revenue Miles,,,22062,70924,490374,591214,1491783,490374,591214,1491783,0,0,0,0,0,0,0,0
15,Hawaii Non0UZA,,N,426022,0,0,,90002,City and County of Honolulu,Full Reporter,Urban,DR,TX, Actual Vehicle Revenue Miles,,,52,169,1166,1406,3451,1166,1406,3451,0,0,0,0,0,0,0,0
43669,"Kailua (Honolulu County)00Kaneohe, HI",,N,118092,4032.63,29.28,,90002,City and County of Honolulu,Full Reporter,Urban,DR,TX, Actual Vehicle Revenue Miles,,,743,2387,16506,19900,48855,16506,19900,48855,0,0,0,0,0,0,0,0
39889,"Honolulu, HI",,Y,853252,5885.56,144.97,,90002,City and County of Honolulu,Full Reporter,Urban,HR,PT, Actual Vehicle Revenue Miles,,,100,8942,2558,42385,186085,0,0,0,0,2558,42385,186085,0,0,0,0
15,Hawaii Non0UZA,,N,426022,0,0,,90002,City and County of Honolulu,Full Reporter,Urban,HR,PT, Actual Vehicle Revenue Miles,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43669,"Kailua (Honolulu County)00Kaneohe, HI",,N,118092,4032.63,29.28,,90002,City and County of Honolulu,Full Reporter,Urban,HR,PT, Actual Vehicle Revenue Miles,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39889,"Honolulu, HI",,Y,853252,5885.56,144.97,,90002,City and County of Honolulu,Full Reporter,Urban,MB,PT, Actual Vehicle Revenue Miles, Actual Vehicle Revenue Miles,,1302065,38095682,17194471,177859092,226290174,16838860,174180662,221610107,2.1,355611,3678430,4680067,1,115970,21,183457
15,Hawaii Non0UZA,,N,426022,0,0,,90002,City and County of Honolulu,Full Reporter,Urban,MB,PT, Actual Vehicle Revenue Miles, Actual Vehicle Revenue Miles,,3332,97479,43997,455104,579029,43997,455104,579029,0,0,0,0,0,0,0,0
43669,"Kailua (Honolulu County)00Kaneohe, HI",,N,118092,4032.63,29.28,,90002,City and County of Honolulu,Full Reporter,Urban,MB,PT, Actual Vehicle Revenue Miles, Actual Vehicle Revenue Miles,,27321,799347,360785,3731949,4748160,360785,3731949,4748160,0,0,0,0,0,0,0,0
6,California Non0UZA,,N,4357850,0,0,,90003,San Francisco Bay Area Rapid Transit District,Full Reporter,Urban,HR,DO, Actual Vehicle Revenue Miles,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2683,"Antioch, CA",California,N,326205,4447.41,73.35,,90003,San Francisco Bay Area Rapid Transit District,Full Reporter,Urban,HR,DO, Other,,,92052,1691149,2889097,23128561,26006482,0,0,0,8.1,2889097,23128561,26006482,7,2494806,0,0
2683,"Antioch, CA",California,N,326205,4447.41,73.35,,90003,San Francisco Bay Area Rapid Transit District,Full Reporter,Urban,MG,PT, Actual Vehicle Revenue Miles,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2683,"Antioch, CA",California,N,326205,4447.41,73.35,,90003,San Francisco Bay Area Rapid Transit District,Full Reporter,Urban,YR,DO, Actual Vehicle Revenue Miles,,,34529,1263714,1191602,9189847,19617059,0,0,0,17.3,1191602,9189847,19617059,0,0,0,0
2683,"Antioch, CA",California,N,326205,4447.41,73.35,,90094,Metropolitan Transportation Commission,Full Reporter,Urban,VP,PT, Actual Vehicle Revenue Miles,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2683,"Antioch, CA",California,Y,326205,4447.41,73.35,,90162,The Eastern Contra Costa Transit Authority,Full Reporter,Urban,DR,PT, Actual Data,,,71385,184234,912999,930298,7783760,912999,930298,7783760,0,0,0,0,0,0,0,0
6,California Non0UZA,,N,4357850,0,0,,90003,San Francisco Bay Area Rapid Transit District,Full Reporter,Urban,MG,PT, Actual Vehicle Revenue Miles,,,,,0,0,0,,,,,,,,,,,
2683,"Antioch, CA",California,Y,326205,4447.41,73.35,,90162,The Eastern Contra Costa Transit Authority,Full Reporter,Urban,DR,TN, Actual Data,,,8879,34932,266982,333728,472320,266982,333728,472320,0,0,0,0,0,0,0,0
2683,"Antioch, CA",California,Y,326205,4447.41,73.35,,90162,The Eastern Contra Costa Transit Authority,Full Reporter,Urban,MB,PT, Actual Data,,,161342,992717,2020307,5254022,24376373,2020307,5254022,24376373,0,0,0,0,0,0,4,14219
3196,"Arroyo Grande00Grover Beach00Pismo Beach, CA",California,N,50885,2980.13,17.07,,90062,Monterey0Salinas Transit,Full Reporter,Urban,DR,PT, Other,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3196,"Arroyo Grande00Grover Beach00Pismo Beach, CA",California,N,50885,2980.13,17.07,,90062,Monterey0Salinas Transit,Full Reporter,Urban,DR,TX, Other,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3196,"Arroyo Grande00Grover Beach00Pismo Beach, CA",California,N,50885,2980.13,17.07,,90062,Monterey0Salinas Transit,Full Reporter,Urban,MB,DO, Actual Vehicle Revenue Miles,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,California Non0UZA,,N,4357850,0,0,,90003,San Francisco Bay Area Rapid Transit District,Full Reporter,Urban,YR,DO, Actual Data,,,,,0,0,0,,,,,,,,,,,
3196,"Arroyo Grande00Grover Beach00Pismo Beach, CA",California,N,50885,2980.13,17.07,,90062,Monterey0Salinas Transit,Full Reporter,Urban,MB,PT, Other,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3196,"Arroyo Grande00Grover Beach00Pismo Beach, CA",California,N,50885,2980.13,17.07,,90062,Monterey0Salinas Transit,Full Reporter,Urban,VP,PT, Actual Vehicle Revenue Miles,,,333,2017,14696,80268,10659,14696,80268,10659,0,0,0,0,0,0,0,0
3196,"Arroyo Grande00Grover Beach00Pismo Beach, CA",California,N,50885,2980.13,17.07,,90206,San Luis Obispo Regional Transit Authority,Full Reporter,Urban,DR,DO, Actual Vehicle Revenue Miles,,,8795,13475,122271,96271,1600133,122271,96271,1600133,0,0,0,0,0,0,0,0
3196,"Arroyo Grande00Grover Beach00Pismo Beach, CA",California,N,50885,2980.13,17.07,,90206,San Luis Obispo Regional Transit Authority,Full Reporter,Urban,MB,DO, Actual Vehicle Revenue Miles,,,17069,229431,397834,2495189,3455645,397834,2495189,3455645,0,0,0,0,0,0,0,0
3196,"Arroyo Grande00Grover Beach00Pismo Beach, CA",California,N,50885,2980.13,17.07,,90230,California Vanpool Authority,Full Reporter,Urban,VP,DO, Actual Data,,,1961,20448,28508,342096,41048,28508,342096,41048,0,0,0,0,0,0,0,0
6,California Non0UZA,,N,4357850,0,0,,90004,Golden Empire Transit District,Full Reporter,Urban,DR,DO, Other,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4681,"Bakersfield, CA",California,Y,570235,4316.02,132.12,,90004,Golden Empire Transit District,Full Reporter,Urban,DR,DO, Actual Vehicle Revenue Miles,,,72571,162915,1185123,1025439,7185175,1185123,1025439,7185175,0,0,0,0,0,0,0,0
6,California Non0UZA,,N,4357850,0,0,,90004,Golden Empire Transit District,Full Reporter,Urban,MB,DO, Actual Vehicle Revenue Miles,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4681,"Bakersfield, CA",California,Y,570235,4316.02,132.12,,90004,Golden Empire Transit District,Full Reporter,Urban,MB,DO, Actual Vehicle Revenue Miles,,,216767,3130678,2738893,11754703,29369211,2738893,11754703,29369211,0,0,0,0,0,0,0,0
4,Arizona Non0UZA,,Y,1296856,0,0,,90005,Navajo Nation,Reduced Reporter,Tribe,CB,DO, Actual Data,,,7112,54118,252537,0,1300513,252537,0,1300513,0,0,0,0,0,0,0,0
35,New Mexico Non0UZA,,N,978126,0,0,,90005,Navajo Nation,Reduced Reporter,Tribe,CB,DO, Actual Data,,,6707,24899,225068,0,1158854,225068,0,1158854,0,0,0,0,0,0,0,0
49,Utah Non0UZA,,N,647581,0,0,,90005,Navajo Nation,Reduced Reporter,Tribe,CB,DO, Actual Data,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,California Non0UZA,,N,4357850,0,0,,90006,Santa Cruz Metropolitan Transit District,Full Reporter,Urban,CB,DO, Other,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4681,"Bakersfield, CA",California,N,570235,4316.02,132.12,,90230,California Vanpool Authority,Full Reporter,Urban,VP,DO, Actual Data,,,3288,42960,117762,1219201,168165,117762,1219201,168165,0,0,0,0,0,0,0,0
4681,"Bakersfield, CA",California,Y,570235,4316.02,132.12,,91059,Kern Regional Transit,Reduced Reporter,Urban,DR,PT, Actual Vehicle Revenue Miles,,,352,585,2568,0,47274,2568,0,47274,0,0,0,0,0,0,0,0
6,California Non0UZA,,N,4357850,0,0,,90006,Santa Cruz Metropolitan Transit District,Full Reporter,Urban,DR,DO, Other,,,967,1945,11357,13084,133794,11357,13084,133794,0,0,0,0,0,0,0,0
4681,"Bakersfield, CA",California,Y,570235,4316.02,132.12,,91059,Kern Regional Transit,Reduced Reporter,Urban,MB,PT, Actual Vehicle Revenue Miles,,,4777,17270,185653,0,685438,185653,0,685438,0,0,0,0,0,0,0,0
12754,"Camarillo, CA",California,N,76338,3395.98,22.48,,90151,Southern California Regional Rail Authority,Full Reporter,Urban,CR,PT, Actual Data,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,California Non0UZA,,N,4357850,0,0,,90006,Santa Cruz Metropolitan Transit District,Full Reporter,Urban,MB,DO, Actual Vehicle Revenue Miles,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12754,"Camarillo, CA",California,N,76338,3395.98,22.48,,90154,Los Angeles County Metropolitan Transportation Authority ,Full Reporter,Urban,DR,DO, Actual Data,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12754,"Camarillo, CA",California,N,76338,3395.98,22.48,,90154,Los Angeles County Metropolitan Transportation Authority ,Full Reporter,Urban,HR,DO, Actual Vehicle Revenue Miles,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12754,"Camarillo, CA",California,N,76338,3395.98,22.48,,90154,Los Angeles County Metropolitan Transportation Authority ,Full Reporter,Urban,LR,DO, Actual Vehicle Revenue Miles,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12754,"Camarillo, CA",California,N,76338,3395.98,22.48,,90154,Los Angeles County Metropolitan Transportation Authority ,Full Reporter,Urban,MB,DO, Actual Vehicle Revenue Miles, Actual Vehicle Revenue Miles,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12754,"Camarillo, CA",California,N,76338,3395.98,22.48,,90154,Los Angeles County Metropolitan Transportation Authority ,Full Reporter,Urban,MB,PT, Actual Vehicle Revenue Miles,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,California Non0UZA,,N,4357850,0,0,,90009,San Mateo County Transit District,Full Reporter,Urban,DR,PT, Actual Vehicle Revenue Miles,,,15178,22951,207898,266549,2488170,207898,266549,2488170,0,0,0,0,0,0,0,0
12754,"Camarillo, CA",California,N,76338,3395.98,22.48,,90154,Los Angeles County Metropolitan Transportation Authority ,Full Reporter,Urban,RB,DO, Actual Vehicle Revenue Miles, Actual Vehicle Revenue Miles,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,California Non0UZA,,N,4357850,0,0,,90009,San Mateo County Transit District,Full Reporter,Urban,DR,TX, Actual Vehicle Revenue Miles,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12754,"Camarillo, CA",California,N,76338,3395.98,22.48,,90154,Los Angeles County Metropolitan Transportation Authority ,Full Reporter,Urban,VP,PT, Actual Data,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,California Non0UZA,,N,4357850,0,0,,90009,San Mateo County Transit District,Full Reporter,Urban,MB,DO, Actual Vehicle Revenue Miles,,,1136,20175,12051,80715,424375,12051,80715,424375,0,0,0,0,0,0,0,0
12754,"Camarillo, CA",California,Y,76338,3395.98,22.48,,90163,City of Camarillo,Reduced Reporter,Urban,DR,PT, Actual Vehicle Revenue Miles,,,15387,42811,301354,0,2238242,301354,0,2238242,0,0,0,0,0,0,0,0
6,California Non0UZA,,N,4357850,0,0,,90009,San Mateo County Transit District,Full Reporter,Urban,MB,PT, Actual Vehicle Revenue Miles,,,8812,109728,115031,812428,1666745,115031,812428,1666745,0,0,0,0,0,0,0,0
12754,"Camarillo, CA",California,Y,76338,3395.98,22.48,,90163,City of Camarillo,Reduced Reporter,Urban,MB,PT, Actual Vehicle Revenue Miles,,,5280,24549,72947,0,724287,72947,0,724287,0,0,0,0,0,0,0,0
12754,"Camarillo, CA",California,N,76338,3395.98,22.48,,90164,Ventura County Transportation Commission,Full Reporter,Urban,CB,PT, Actual Vehicle Revenue Miles,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12754,"Camarillo, CA",California,N,76338,3395.98,22.48,,90164,Ventura County Transportation Commission,Full Reporter,Urban,DR,PT, Actual Vehicle Revenue Miles,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74179,"Reno, NV00CA",,Y,446529,2699.18,165.43,,90011,Reno0Sparks Indian Colony,Reduced Reporter,Tribe,MB,DO, Other,,,2783,5501,48832,0,159401,48832,0,159401,0,0,0,0,0,0,0,0
32,Nevada Non0UZA,,N,399654,0,0,,90011,Reno0Sparks Indian Colony,Reduced Reporter,Tribe,MB,DO, Actual Vehicle Revenue Miles,,,1193,2358,20928,0,68315,20928,0,68315,0,0,0,0,0,0,0,0
6,California Non0UZA,,N,4357850,0,0,,90012,San Joaquin Regional Transit District,Full Reporter,Urban,CB,DO, Other,,,2107,9232,65034,340306,581124,65034,340306,581124,0,0,0,0,0,0,0,0
12754,"Camarillo, CA",California,N,76338,3395.98,22.48,,90164,Ventura County Transportation Commission,Full Reporter,Urban,MB,PT, Actual Vehicle Revenue Miles,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12754,"Camarillo, CA",California,N,76338,3395.98,22.48,,90165,City of Thousand Oaks,Reduced Reporter,Urban,DR,PT, Actual Vehicle Revenue Miles,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12754,"Camarillo, CA",California,N,76338,3395.98,22.48,,90165,City of Thousand Oaks,Reduced Reporter,Urban,MB,PT, Actual Vehicle Revenue Miles,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16318,"Chico, CA",California,Y,111411,3304.48,33.72,,90208,Butte County Association of Governments,Full Reporter,Urban,DR,PT, Actual Vehicle Revenue Miles,,,16647,52528,156889,206972,1877682,156889,206972,1877682,0,0,0,0,0,0,0,0
6,California Non0UZA,,N,4357850,0,0,,90012,San Joaquin Regional Transit District,Full Reporter,Urban,DR,DO, Other,,,598,971,11187,7277,107191,11187,7277,107191,0,0,0,0,0,0,0,0
16318,"Chico, CA",California,Y,111411,3304.48,33.72,,90208,Butte County Association of Governments,Full Reporter,Urban,MB,PT, Actual Vehicle Revenue Miles,,,61568,509320,888619,2434549,7872475,888619,2434549,7872475,0,0,0,0,0,0,0,0
19504,"Concord00Walnut Creek, CA",California,N,538583,3064.25,175.76,,90003,San Francisco Bay Area Rapid Transit District,Full Reporter,Urban,HR,DO, Other,,,405626,7452055,12730819,101916096,114597672,0,0,0,35.5,12730819,101916096,114597672,35.5,12730819,0,0
19504,"Concord00Walnut Creek, CA",California,N,538583,3064.25,175.76,,90003,San Francisco Bay Area Rapid Transit District,Full Reporter,Urban,MG,PT, Actual Vehicle Revenue Miles,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19504,"Concord00Walnut Creek, CA",California,N,538583,3064.25,175.76,,90003,San Francisco Bay Area Rapid Transit District,Full Reporter,Urban,YR,DO, Actual Vehicle Revenue Miles,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,California Non0UZA,,N,4357850,0,0,,90012,San Joaquin Regional Transit District,Full Reporter,Urban,DR,PT, Actual Vehicle Revenue Miles,,,1116,2497,14322,12018,153024,14322,12018,153024,0,0,0,0,0,0,0,0
19504,"Concord00Walnut Creek, CA",California,Y,538583,3064.25,175.76,,90078,Central Contra Costa Transit Authority,Full Reporter,Urban,DR,PT, Actual Vehicle Revenue Miles,,,45665,83888,764761,985681,6132047,764761,985681,6132047,0,0,0,0,0,0,0,0
19504,"Concord00Walnut Creek, CA",California,Y,538583,3064.25,175.76,,90078,Central Contra Costa Transit Authority,Full Reporter,Urban,MB,DO, Actual Vehicle Revenue Miles,,,186702,2422774,1775507,8617980,33022741,1775507,8617980,33022741,0,0,0,0,0,0,0,0
19504,"Concord00Walnut Creek, CA",California,Y,538583,3064.25,175.76,,90078,Central Contra Costa Transit Authority,Full Reporter,Urban,MB,PT, Actual Vehicle Revenue Miles,,,2768,1803,35082,22838,307689,35082,22838,307689,0,0,0,0,0,0,0,0
19504,"Concord00Walnut Creek, CA",California,N,538583,3064.25,175.76,,90092,"City of Fairfield, California",Full Reporter,Urban,CB,PT, Actual Vehicle Revenue Miles,,,201,789,6451,19374,65097,6451,19374,65097,0,0,0,0,0,0,0,0
6,California Non0UZA,,N,4357850,0,0,,90012,San Joaquin Regional Transit District,Full Reporter,Urban,MB,DO, Actual Vehicle Revenue Miles,,,8540,126632,98563,484460,1940156,98563,484460,1940156,0,0,0,0,0,0,0,0
19504,"Concord00Walnut Creek, CA",California,N,538583,3064.25,175.76,,90092,"City of Fairfield, California",Full Reporter,Urban,DR,PT, Actual Vehicle Revenue Miles,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19504,"Concord00Walnut Creek, CA",California,N,538583,3064.25,175.76,,90092,"City of Fairfield, California",Full Reporter,Urban,MB,PT, Actual Vehicle Revenue Miles,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19504,"Concord00Walnut Creek, CA",California,N,538583,3064.25,175.76,,90094,Metropolitan Transportation Commission,Full Reporter,Urban,VP,PT, Actual Vehicle Revenue Miles,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19504,"Concord00Walnut Creek, CA",California,N,538583,3064.25,175.76,,90144,Livermore / Amador Valley Transit Authority,Full Reporter,Urban,MB,PT, Actual Vehicle Revenue Miles,,,1012,11521,13361,53719,173097,13361,53719,173097,0,0,0,0,0,0,0,0
6,California Non0UZA,,N,4357850,0,0,,90013,Santa Clara Valley Transportation Authority,Full Reporter,Urban,DR,PT, Actual Vehicle Revenue Miles,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19504,"Concord00Walnut Creek, CA",California,N,538583,3064.25,175.76,,90162,The Eastern Contra Costa Transit Authority,Full Reporter,Urban,DR,PT, Actual Vehicle Revenue Miles,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19504,"Concord00Walnut Creek, CA",California,N,538583,3064.25,175.76,,90162,The Eastern Contra Costa Transit Authority,Full Reporter,Urban,DR,TN, Actual Data,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19504,"Concord00Walnut Creek, CA",California,N,538583,3064.25,175.76,,90162,The Eastern Contra Costa Transit Authority,Full Reporter,Urban,MB,PT, Actual Vehicle Revenue Miles,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,California Non0UZA,,N,4357850,0,0,,90013,Santa Clara Valley Transportation Authority,Full Reporter,Urban,LR,DO, Actual Vehicle Revenue Miles,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19504,"Concord00Walnut Creek, CA",California,N,538583,3064.25,175.76,,90232,Solano County Transit,Full Reporter,Urban,CB,PT, Actual Vehicle Revenue Miles,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19504,"Concord00Walnut Creek, CA",California,N,538583,3064.25,175.76,,90232,Solano County Transit,Full Reporter,Urban,DR,PT, Actual Vehicle Revenue Miles,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19504,"Concord00Walnut Creek, CA",California,N,538583,3064.25,175.76,,90232,Solano County Transit,Full Reporter,Urban,MB,PT, Actual Vehicle Revenue Miles,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,California Non0UZA,,N,4357850,0,0,,90013,Santa Clara Valley Transportation Authority,Full Reporter,Urban,MB,DO, Actual Vehicle Revenue Miles,,,7240,5329,270415,43188,5531738,270415,43188,5531738,0,0,0,0,0,0,0,0
22420,"Davis, CA",California,N,77034,6333.83,12.16,,90090,Yolo County Transportation District,Full Reporter,Urban,DR,PT, Actual Vehicle Revenue Miles,,,4165,6184,75865,70488,546839,75865,70488,546839,0,0,0,0,0,0,0,0
22420,"Davis, CA",California,N,77034,6333.83,12.16,,90090,Yolo County Transportation District,Full Reporter,Urban,MB,PT, Actual Vehicle Revenue Miles,,,15466,139593,341642,834349,2582435,341642,834349,2582435,0,0,0,0,0,0,0,0
22420,"Davis, CA",California,N,77034,6333.83,12.16,,90092,"City of Fairfield, California",Full Reporter,Urban,CB,PT, Actual Vehicle Revenue Miles,,,132,519,4242,12740,42806,4242,12740,42806,0,0,0,0,0,0,0,0
6,California Non0UZA,,N,4357850,0,0,,90013,Santa Clara Valley Transportation Authority,Full Reporter,Urban,MB,PT, Actual Vehicle Revenue Miles,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22420,"Davis, CA",California,N,77034,6333.83,12.16,,90092,"City of Fairfield, California",Full Reporter,Urban,DR,PT, Actual Vehicle Revenue Miles,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22420,"Davis, CA",California,N,77034,6333.83,12.16,,90092,"City of Fairfield, California",Full Reporter,Urban,MB,PT, Actual Vehicle Revenue Miles,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
